Employee ID,Date,Checkin,CheckOut,BiometricCheckIn,BiometricCheckOut,GrossHours,IsHoliday,IsWeekend
PSA-242,12/12/2025,51:00.0,52:00.0,42:21.0,42:51.0,10.016666,0,0
PSA-242,13/12/2025,,,,,,0,1
PSA-242,14/12/2025,,,,,,0,1
PSA-242,15/12/2025,59:00.0,59:00.0,59:33.0,39:32.0,9,0,0
PSA-242,16/12/2025,18:00.0,31:00.0,18:20.0,31:27.0,10.216666,0,0
PSA-242,17/12/2025,54:00.0,00:00.0,,,9.1,0,0
PSA-242,18/12/2025,13:00.0,36:00.0,,,9.383333,0,0
PSA-242,19/12/2025,59:00.0,54:00.0,54:13.0,54:40.0,9.916666,0,0
PSA-242,20/12/2025,,,,,,0,1
PSA-242,21/12/2025,,,,,,0,1
PSA-242,22/12/2025,28:00.0,12:00.0,28:31.0,12:42.0,9.733333,0,0
PSA-242,23/12/2025,,,,,,0,0
PSA-242,24/12/2025,,,,,,0,0
PSA-242,25/12/2025,,,,,,1,0
PSA-242,26/12/2025,50:00.0,01:00.0,,,9.183333,0,0
PSA-242,27/12/2025,,,,,,0,1
PSA-242,28/12/2025,,,,,,0,1
PSA-242,29/12/2025,53:00.0,30:00.0,02:52.0,30:08.0,8.616666,0,0
PSA-242,30/12/2025,17:00.0,20:00.0,17:31.0,20:10.0,9.05,0,0
PSA-242,31/12/2025,01:00.0,30:00.0,,,9.483333,0,0
PSA-242,01/01/2026,,,,,,1,0
PSA-242,02/01/2026,01:00.0,34:00.0,01:00.0,34:54.0,14.55,0,0
PSA-242,03/01/2026,,,,,,0,1
PSA-242,04/01/2026,,,,,,0,1
PSA-242,05/01/2026,02:00.0,02:00.0,43:50.0,02:28.0,11,0,0
PSA-242,06/01/2026,02:00.0,15:00.0,42:18.0,15:02.0,11.216666,0,0
PSA-242,07/01/2026,08:00.0,18:00.0,,,9.166666,0,0
PSA-242,08/01/2026,02:00.0,23:00.0,,,9.35,0,0
PSA-242,09/01/2026,53:00.0,34:00.0,53:20.0,39:56.0,8.683333,0,0
PSA-242,10/01/2026,,,,,,0,1
PSA-242,11/01/2026,,,,,,0,1
PSA-242,12/01/2026,17:00.0,15:00.0,17:50.0,15:32.0,9.966666,0,0
PSA-242,13/01/2026,01:00.0,10:00.0,01:30.0,10:31.0,11.15,0,0
PSA-242,14/01/2026,23:00.0,36:00.0,23:46.0,36:25.0,14.216666,0,0
PSA-242,15/01/2026,51:00.0,52:00.0,51:25.0,52:57.0,11.016666,0,0
PSA-242,16/01/2026,12:00.0,26:00.0,12:18.0,26:11.0,9.233333,0,0
PSA-242,17/01/2026,,,,,,0,1
PSA-242,18/01/2026,,,,,,0,1
PSA-242,19/01/2026,08:00.0,32:00.0,08:37.0,32:08.0,11.4,0,0
PSA-242,20/01/2026,,,,,,0,0
PSA-242,21/01/2026,02:00.0,19:00.0,02:50.0,19:22.0,11.283333,0,0
PSA-242,22/01/2026,29:00.0,40:00.0,29:57.0,40:15.0,9.183333,0,0
PSA-242,23/01/2026,07:00.0,50:00.0,41:32.0,50:33.0,13.716666,0,0
PSA-242,24/01/2026,,,,,,0,1
PSA-242,25/01/2026,,,,,,0,1
PSA-242,26/01/2026,,,,,,1,0
PSA-242,27/01/2026,00:00.0,10:00.0,13:22.0,10:29.0,10.166666,0,0
PSA-242,28/01/2026,15:00.0,05:00.0,16:54.0,05:24.0,10.833333,0,0
PSA-242,29/01/2026,12:00.0,39:00.0,01:10.0,39:50.0,13.45,0,0
PSA-242,30/01/2026,00:00.0,34:00.0,07:51.0,34:21.0,13.566666,0,0
PSA-242,31/01/2026,,,,,,0,1
PSA-242,01/02/2026,,,,,,0,1
PSA-242,02/02/2026,00:00.0,17:00.0,54:25.0,17:51.0,11.283333,0,0
PSA-242,03/02/2026,11:00.0,36:00.0,42:09.0,36:23.0,11.416666,0,0
PSA-242,04/02/2026,26:00.0,37:00.0,26:09.0,37:55.0,11.183333,0,0
PSA-242,05/02/2026,53:00.0,15:00.0,53:11.0,04:39.0,13.366666,0,0
PSA-242,06/02/2026,38:00.0,22:00.0,06:43.0,22:13.0,16.733333,0,0
PSA-242,07/02/2026,,,,,,0,1
PSA-242,08/02/2026,,,,,,0,1
PSA-242,09/02/2026,11:00.0,16:00.0,59:10.0,16:57.0,11.083333,0,0
PSA-242,10/02/2026,59:00.0,31:00.0,,,9.533333,0,0
PSA-242,11/02/2026,01:00.0,00:00.0,,,8.983333,0,0
PSA-242,12/02/2026,51:00.0,51:00.0,51:32.0,16:54.0,9,0,0
PSA-242,13/02/2026,04:00.0,23:00.0,40:36.0,06:00.0,21.316666,0,0
PSA-242,14/02/2026,06:00.0,23:00.0,33:49.0,23:18.0,3.283333,0,1
PSA-242,15/02/2026,,,,,,0,1
PSA-242,16/02/2026,11:00.0,19:00.0,11:13.0,19:53.0,10.133333,0,0
PSA-242,17/02/2026,54:00.0,01:00.0,54:43.0,01:52.0,10.116666,0,0
PSA-242,18/02/2026,35:00.0,03:00.0,35:40.0,03:27.0,10.466666,0,0
PSA-242,19/02/2026,01:00.0,47:00.0,08:18.0,47:57.0,9.766666,0,0
PSA-242,20/02/2026,13:00.0,26:00.0,13:31.0,26:25.0,10.216666,0,0
PSA-242,21/02/2026,,,,,,0,1
PSA-242,22/02/2026,,,,,,0,1
PSA-242,23/02/2026,42:00.0,42:00.0,,,9,0,0
PSA-242,24/02/2026,27:00.0,05:00.0,27:49.0,05:01.0,11.633333,0,0
PSA-242,25/02/2026,36:00.0,19:00.0,36:23.0,39:40.0,14.716666,0,0
PSA-242,26/02/2026,39:00.0,36:00.0,12:02.0,36:19.0,12.95,0,0
PSA-242,27/02/2026,10:00.0,46:00.0,,,8.6,0,0
PSA-242,28/02/2026,,,,,,0,1
PSA-242,01/03/2026,,,,,,0,1
PSA-242,02/03/2026,00:00.0,00:00.0,,,9,0,0
PSA-242,03/03/2026,,,,,,0,0
PSA-242,04/03/2026,,,,,,1,0
PSA-242,05/03/2026,00:00.0,00:00.0,,,9,0,0
PSA-242,06/03/2026,00:00.0,30:00.0,,,11.5,0,0
PSA-242,07/03/2026,,,,,,0,1
PSA-242,08/03/2026,,,,,,0,1
PSA-242,09/03/2026,11:00.0,30:00.0,15:31.0,30:54.0,8.316666,0,0
PSA-242,10/03/2026,,,,,,0,0
PSA-242,11/03/2026,,,,,,0,0
PSA-242,12/03/2026,00:00.0,28:00.0,,,9.466666,0,0
PSA-242,13/03/2026,59:00.0,04:00.0,,,9.083333,0,0
PSA-242,14/03/2026,,,,,,0,1
PSA-242,15/03/2026,,,,,,0,1
PSA-242,16/03/2026,10:00.0,47:00.0,10:18.0,47:02.0,7.616666,0,0
PSA-242,17/03/2026,26:00.0,15:00.0,26:53.0,03:30.0,8.816666,0,0
PSA-242,18/03/2026,05:00.0,11:00.0,,,9.1,0,0
PSA-242,19/03/2026,58:00.0,,,,,0,0
PSA-242,20/03/2026,,,,,,1,0
PSA-242,21/03/2026,,,,,,0,1
PSA-242,22/03/2026,,,,,,0,1
PSA-242,23/03/2026,08:00.0,28:00.0,08:32.0,28:04.0,8.333333,0,0
PSA-242,24/03/2026,09:00.0,20:00.0,05:29.0,20:49.0,9.183333,0,0
PSA-242,25/03/2026,30:00.0,45:00.0,,,9.25,0,0
PSA-243,01/10/2025,,,,,,0,0
PSA-243,02/10/2025,,,,,,1,0
PSA-243,03/10/2025,,,,,,0,0
PSA-243,04/10/2025,,,,,,0,1
PSA-243,05/10/2025,,,,,,0,1
PSA-243,06/10/2025,,,,,,0,0
PSA-243,07/10/2025,,,,,,0,0
PSA-243,08/10/2025,04:00.0,26:00.0,57:58.0,26:26.0,11.366666,0,0
PSA-243,09/10/2025,07:00.0,14:00.0,,,9.116666,0,0
PSA-243,10/10/2025,01:00.0,25:00.0,,,9.4,0,0
PSA-243,11/10/2025,,,,,,0,1
PSA-243,12/10/2025,,,,,,0,1
PSA-243,13/10/2025,26:00.0,39:00.0,26:39.0,39:48.0,10.216666,0,0
PSA-243,14/10/2025,46:00.0,05:00.0,46:15.0,05:41.0,10.316666,0,0
PSA-243,15/10/2025,04:00.0,00:00.0,04:44.0,00:16.0,9.933333,0,0
PSA-243,16/10/2025,06:00.0,35:00.0,,,9.483333,0,0
PSA-243,17/10/2025,00:00.0,30:00.0,,,9.5,0,0
PSA-243,18/10/2025,,,,,,0,1
PSA-243,19/10/2025,,,,,,0,1
PSA-243,20/10/2025,,,,,,1,0
PSA-243,21/10/2025,02:00.0,18:00.0,,,9.266666,0,0
PSA-243,22/10/2025,01:00.0,06:00.0,01:23.0,06:24.0,11.083333,0,0
PSA-243,23/10/2025,57:00.0,06:00.0,57:25.0,06:20.0,9.15,0,0
PSA-243,24/10/2025,32:00.0,03:00.0,22:08.0,03:43.0,8.516666,0,0
PSA-243,25/10/2025,,,,,,0,1
PSA-243,26/10/2025,,,,,,0,1
PSA-243,27/10/2025,05:00.0,17:00.0,05:15.0,22:43.0,9.2,0,0
PSA-243,28/10/2025,49:00.0,30:00.0,49:49.0,30:46.0,10.683333,0,0
PSA-243,29/10/2025,59:00.0,15:00.0,,,9.266666,0,0
PSA-243,30/10/2025,57:00.0,15:00.0,,,9.3,0,0
PSA-243,31/10/2025,,,,,,0,0
PSA-243,01/11/2025,,,,,,0,1
PSA-243,02/11/2025,,,,,,0,1
PSA-243,03/11/2025,11:00.0,08:00.0,11:51.0,08:23.0,9.95,0,0
PSA-243,04/11/2025,20:00.0,11:00.0,20:18.0,11:31.0,9.85,0,0
PSA-243,05/11/2025,,,,,,1,0
PSA-243,06/11/2025,,,,,,0,0
PSA-243,07/11/2025,55:00.0,11:00.0,55:25.0,11:57.0,10.266666,0,0
PSA-243,08/11/2025,,,,,,0,1
PSA-243,09/11/2025,,,,,,0,1
PSA-243,10/11/2025,02:00.0,03:00.0,,,13.016666,0,0
PSA-243,11/11/2025,05:00.0,27:00.0,,,9.366666,0,0
PSA-243,12/11/2025,19:00.0,25:00.0,19:51.0,25:15.0,10.1,0,0
PSA-243,13/11/2025,57:00.0,10:00.0,,,9.216666,0,0
PSA-243,14/11/2025,05:00.0,17:00.0,,,9.2,0,0
PSA-243,15/11/2025,,,,,,0,1
PSA-243,16/11/2025,,,,,,0,1
PSA-243,17/11/2025,51:00.0,02:00.0,51:09.0,02:04.0,11.183333,0,0
PSA-243,18/11/2025,56:00.0,00:00.0,,,9.066666,0,0
PSA-243,19/11/2025,14:00.0,05:00.0,14:32.0,05:29.0,10.85,0,0
PSA-243,20/11/2025,03:00.0,03:00.0,,,9,0,0
PSA-243,21/11/2025,26:00.0,40:00.0,,,9.233333,0,0
PSA-243,22/11/2025,,,,,,0,1
PSA-243,23/11/2025,,,,,,0,1
PSA-243,24/11/2025,39:00.0,39:00.0,,,0,0,0
PSA-243,25/11/2025,,,,,,0,0
PSA-243,26/11/2025,,,,,,0,0
PSA-243,27/11/2025,,,,,,0,0
PSA-243,28/11/2025,,,,,,0,0
PSA-243,29/11/2025,,,,,,0,1
PSA-243,30/11/2025,,,,,,0,1
PSA-243,01/12/2025,08:00.0,10:00.0,08:00.0,10:40.0,10.033333,0,0
PSA-243,02/12/2025,,,,,,0,0
PSA-243,03/12/2025,10:00.0,32:00.0,10:29.0,32:28.0,10.366666,0,0
PSA-243,04/12/2025,01:00.0,24:00.0,,,9.383333,0,0
PSA-243,05/12/2025,10:00.0,19:00.0,,,9.15,0,0
PSA-243,06/12/2025,,,,,,0,1
PSA-243,07/12/2025,,,,,,0,1
PSA-243,08/12/2025,46:00.0,04:00.0,46:43.0,04:51.0,9.3,0,0
PSA-243,09/12/2025,17:00.0,06:00.0,17:02.0,06:55.0,11.816666,0,0
PSA-243,10/12/2025,11:00.0,48:00.0,,,9.616666,0,0
PSA-243,11/12/2025,04:00.0,28:00.0,,,9.4,0,0
PSA-243,12/12/2025,03:00.0,30:00.0,,,9.45,0,0
PSA-243,13/12/2025,,,,,,0,1
PSA-243,14/12/2025,,,,,,0,1
PSA-243,15/12/2025,,,,,,0,0
PSA-243,16/12/2025,,,,,,0,0
PSA-243,17/12/2025,54:00.0,40:00.0,,,10.766666,0,0
PSA-243,18/12/2025,10:00.0,23:00.0,10:50.0,23:23.0,10.216666,0,0
PSA-243,19/12/2025,09:00.0,17:00.0,,,9.133333,0,0
PSA-243,20/12/2025,,,,,,0,1
PSA-243,21/12/2025,,,,,,0,1
PSA-243,22/12/2025,11:00.0,14:00.0,,,11.05,0,0
PSA-243,23/12/2025,40:00.0,13:00.0,,,12.55,0,0
PSA-243,24/12/2025,15:00.0,24:00.0,,,13.15,0,0
PSA-243,25/12/2025,,,,,,1,0
PSA-243,26/12/2025,03:00.0,10:00.0,,,17.116666,0,0
PSA-243,27/12/2025,,,,,,0,1
PSA-243,28/12/2025,,,,,,0,1
PSA-243,29/12/2025,29:00.0,40:00.0,,,11.183333,0,0
PSA-243,30/12/2025,11:00.0,38:00.0,,,9.45,0,0
PSA-243,31/12/2025,17:00.0,38:00.0,,,9.35,0,0
PSA-243,01/01/2026,,,,,,1,0
PSA-243,02/01/2026,09:00.0,31:00.0,,,9.366666,0,0
PSA-243,03/01/2026,,,,,,0,1
PSA-243,04/01/2026,,,,,,0,1
PSA-243,05/01/2026,,,,,,0,0
PSA-243,06/01/2026,39:00.0,15:00.0,39:30.0,15:02.0,9.6,0,0
PSA-243,07/01/2026,27:00.0,18:00.0,27:55.0,18:22.0,11.85,0,0
PSA-243,08/01/2026,32:00.0,30:00.0,,,10.966666,0,0
PSA-243,09/01/2026,29:00.0,13:00.0,,,10.733333,0,0
PSA-243,10/01/2026,,,,,,0,1
PSA-243,11/01/2026,,,,,,0,1
PSA-243,12/01/2026,15:00.0,25:00.0,,,14.166666,0,0
PSA-243,13/01/2026,04:00.0,36:00.0,,,11.533333,0,0
PSA-243,14/01/2026,14:00.0,09:00.0,,,9.916666,0,0
PSA-243,15/01/2026,05:00.0,11:00.0,,,9.1,0,0
PSA-243,16/01/2026,02:00.0,07:00.0,,,9.083333,0,0
PSA-243,17/01/2026,,,,,,0,1
PSA-243,18/01/2026,,,,,,0,1
PSA-243,19/01/2026,35:00.0,43:00.0,35:03.0,43:10.0,9.133333,0,0
PSA-243,20/01/2026,18:00.0,20:00.0,,,10.033333,0,0
PSA-243,21/01/2026,49:00.0,10:00.0,49:04.0,10:24.0,9.35,0,0
PSA-243,22/01/2026,00:00.0,20:00.0,,,9.333333,0,0
PSA-243,23/01/2026,21:00.0,06:00.0,,,8.75,0,0
PSA-243,24/01/2026,,,,,,0,1
PSA-243,25/01/2026,,,,,,0,1
PSA-243,26/01/2026,,,,,,1,0
PSA-243,27/01/2026,57:00.0,13:00.0,57:02.0,13:07.0,12.266666,0,0
PSA-243,28/01/2026,21:00.0,12:00.0,,,8.85,0,0
PSA-243,29/01/2026,10:00.0,18:00.0,10:57.0,18:27.0,9.133333,0,0
PSA-243,30/01/2026,19:00.0,45:00.0,19:40.0,51:38.0,2.433333,0,0
PSA-245,01/10/2025,02:00.0,03:00.0,,,9.016666,0,0
PSA-245,02/10/2025,,,,,,1,0
PSA-245,03/10/2025,,,,,,0,0
PSA-245,04/10/2025,,,,,,0,1
PSA-245,05/10/2025,00:00.0,03:00.0,,,9.05,0,1
PSA-245,06/10/2025,59:00.0,07:00.0,59:01.0,07:08.0,10.133333,0,0
PSA-245,07/10/2025,53:00.0,40:00.0,53:38.0,40:50.0,10.783333,0,0
PSA-245,08/10/2025,07:00.0,13:00.0,07:53.0,13:43.0,10.1,0,0
PSA-245,09/10/2025,02:00.0,54:00.0,,,9.866666,0,0
PSA-245,10/10/2025,,,,,,0,0
PSA-245,11/10/2025,,,,,,0,1
PSA-245,12/10/2025,57:00.0,29:00.0,,,9.533333,0,1
PSA-245,13/10/2025,15:00.0,45:00.0,15:31.0,45:48.0,10.5,0,0
PSA-245,14/10/2025,30:00.0,24:00.0,30:52.0,24:05.0,11.9,0,0
PSA-245,15/10/2025,00:00.0,45:00.0,,,11.75,0,0
PSA-245,16/10/2025,43:00.0,16:00.0,,,11.55,0,0
PSA-245,17/10/2025,,,,,,0,0
PSA-245,18/10/2025,,,,,,0,1
PSA-245,19/10/2025,12:00.0,45:00.0,,,7.55,0,1
PSA-245,20/10/2025,,,,,,1,0
PSA-245,21/10/2025,04:00.0,45:00.0,,,9.683333,0,0
PSA-245,22/10/2025,39:00.0,12:00.0,39:51.0,48:38.0,11.55,0,0
PSA-245,23/10/2025,46:00.0,58:00.0,,,12.2,0,0
PSA-245,24/10/2025,41:00.0,22:00.0,38:08.0,55:43.0,10.683333,0,0
PSA-245,25/10/2025,55:00.0,03:00.0,,,5.133333,0,1
PSA-245,26/10/2025,51:00.0,07:00.0,,,6.266666,0,1
PSA-245,27/10/2025,39:00.0,10:00.0,39:23.0,10:28.0,9.516666,0,0
PSA-245,28/10/2025,56:00.0,57:00.0,,,9.016666,0,0
PSA-245,29/10/2025,00:00.0,00:00.0,,,9,0,0
PSA-245,30/10/2025,48:00.0,50:00.0,35:15.0,36:50.0,9.033333,0,0
PSA-245,31/10/2025,00:00.0,00:00.0,,,9,0,0
PSA-245,01/11/2025,,,,,,0,1
PSA-245,02/11/2025,,,,,,0,1
PSA-245,03/11/2025,00:00.0,00:00.0,,,9,0,0
PSA-245,04/11/2025,00:00.0,00:00.0,,,9,0,0
PSA-245,05/11/2025,,,,,,1,0
PSA-245,06/11/2025,00:00.0,00:00.0,,,9,0,0
PSA-245,07/11/2025,01:00.0,23:00.0,29:38.0,23:51.0,9.366666,0,0
PSA-245,08/11/2025,,,,,,0,1
PSA-245,09/11/2025,,,,,,0,1
PSA-245,10/11/2025,11:00.0,09:00.0,21:45.0,09:49.0,10.966666,0,0
PSA-245,11/11/2025,07:00.0,45:00.0,21:21.0,45:09.0,9.633333,0,0
PSA-245,12/11/2025,10:00.0,14:00.0,32:23.0,14:29.0,10.066666,0,0
PSA-245,13/11/2025,00:00.0,23:00.0,,,9.383333,0,0
PSA-245,14/11/2025,00:00.0,01:00.0,,,9.016666,0,0
PSA-245,15/11/2025,,,,,,0,1
PSA-245,16/11/2025,,,,,,0,1
PSA-245,17/11/2025,00:00.0,02:00.0,,,9.033333,0,0
PSA-245,18/11/2025,04:00.0,04:00.0,,,9,0,0
PSA-245,19/11/2025,02:00.0,03:00.0,,,9.016666,0,0
PSA-245,20/11/2025,05:00.0,05:00.0,,,9,0,0
PSA-245,21/11/2025,,,,,,0,0
PSA-245,22/11/2025,,,,,,0,1
PSA-245,23/11/2025,,,,,,0,1
PSA-245,24/11/2025,,,,,,0,0
PSA-245,25/11/2025,30:00.0,00:00.0,,,4.5,0,0
PSA-245,26/11/2025,12:00.0,05:00.0,12:27.0,05:41.0,10.883333,0,0
PSA-245,27/11/2025,00:00.0,00:00.0,,,9,0,0
PSA-245,28/11/2025,49:00.0,49:00.0,,,9,0,0
PSA-245,29/11/2025,,,,,,0,1
PSA-245,30/11/2025,,,,,,0,1
PSA-245,01/12/2025,00:00.0,00:00.0,,,9,0,0
PSA-245,02/12/2025,00:00.0,00:00.0,,,9,0,0
PSA-245,03/12/2025,00:00.0,01:00.0,,,9.016666,0,0
PSA-245,04/12/2025,00:00.0,00:00.0,,,9,0,0
PSA-245,05/12/2025,,,,,,0,0
PSA-245,06/12/2025,,,,,,0,1
PSA-245,07/12/2025,,,,,,0,1
PSA-245,08/12/2025,00:00.0,11:00.0,,,9.183333,0,0
PSA-245,09/12/2025,02:00.0,02:00.0,26:28.0,04:18.0,9,0,0
PSA-245,10/12/2025,01:00.0,44:00.0,26:40.0,44:18.0,11.716666,0,0
PSA-245,11/12/2025,00:00.0,02:00.0,,,9.033333,0,0
PSA-245,12/12/2025,59:00.0,17:00.0,,,9.3,0,0
PSA-245,13/12/2025,,,,,,0,1
PSA-245,14/12/2025,,,,,,0,1
PSA-245,15/12/2025,00:00.0,00:00.0,,,9,0,0
PSA-245,16/12/2025,07:00.0,30:00.0,07:30.0,30:53.0,9.383333,0,0
PSA-245,17/12/2025,00:00.0,01:00.0,58:57.0,31:40.0,9.016666,0,0
PSA-245,18/12/2025,56:00.0,37:00.0,56:47.0,37:54.0,9.683333,0,0
PSA-245,19/12/2025,02:00.0,46:00.0,,,4.733333,0,0
PSA-245,20/12/2025,,,,,,0,1
PSA-245,21/12/2025,,,,,,0,1
PSA-245,22/12/2025,02:00.0,04:00.0,02:16.0,12:58.0,9.033333,0,0
PSA-245,23/12/2025,15:00.0,20:00.0,20:06.0,20:16.0,9.083333,0,0
PSA-245,24/12/2025,00:00.0,01:00.0,,,9.016666,0,0
PSA-245,25/12/2025,,,,,,1,0
PSA-245,26/12/2025,,,,,,0,0
PSA-245,27/12/2025,,,,,,0,1
PSA-245,28/12/2025,,,,,,0,1
PSA-245,29/12/2025,00:00.0,13:00.0,,,9.216666,0,0
PSA-245,30/12/2025,,,,,,0,0
PSA-245,31/12/2025,,,,,,0,0
PSA-245,01/01/2026,,,,,,1,0
PSA-245,02/01/2026,00:00.0,00:00.0,,,9,0,0
PSA-245,03/01/2026,,,,,,0,1
PSA-245,04/01/2026,,,,,,0,1
PSA-245,05/01/2026,11:00.0,30:00.0,11:42.0,30:05.0,9.316666,0,0
PSA-245,06/01/2026,52:00.0,23:00.0,52:37.0,23:08.0,9.516666,0,0
PSA-245,07/01/2026,04:00.0,25:00.0,04:21.0,25:56.0,9.35,0,0
PSA-245,08/01/2026,00:00.0,01:00.0,,,9.016666,0,0
PSA-245,09/01/2026,00:00.0,00:00.0,,,9,0,0
PSA-245,10/01/2026,19:00.0,19:00.0,,,5,0,1
PSA-245,11/01/2026,24:00.0,24:00.0,,,5,0,1
PSA-245,12/01/2026,17:00.0,44:00.0,17:30.0,44:13.0,9.45,0,0
PSA-245,13/01/2026,00:00.0,00:00.0,,,9,0,0
PSA-245,14/01/2026,00:00.0,01:00.0,,,9.016666,0,0
PSA-245,15/01/2026,00:00.0,00:00.0,,,9,0,0
PSA-245,16/01/2026,00:00.0,01:00.0,,,9.016666,0,0
PSA-245,17/01/2026,,,,,,0,1
PSA-245,18/01/2026,,,,,,0,1
PSA-245,19/01/2026,00:00.0,06:00.0,,,9.1,0,0
PSA-245,20/01/2026,00:00.0,01:00.0,,,9.016666,0,0
PSA-245,21/01/2026,,,,,,0,0
PSA-245,22/01/2026,,,,,,0,0
PSA-245,23/01/2026,,,,,,0,0
PSA-245,24/01/2026,,,,,,0,1
PSA-245,25/01/2026,,,,,,0,1
PSA-245,26/01/2026,,,,,,1,0
PSA-245,27/01/2026,,,,,,0,0
PSA-245,28/01/2026,,,,,,0,0
PSA-245,29/01/2026,,,,,,0,0
PSA-245,30/01/2026,,,,,,0,0
PSA-245,31/01/2026,,,,,,0,1
PSA-245,01/02/2026,,,,,,0,1
PSA-245,02/02/2026,05:00.0,26:00.0,48:07.0,26:38.0,11.35,0,0
PSA-245,03/02/2026,05:00.0,05:00.0,38:25.0,37:37.0,9,0,0
PSA-245,04/02/2026,48:00.0,00:00.0,,,9.2,0,0
PSA-245,05/02/2026,00:00.0,00:00.0,,,9,0,0
PSA-245,06/02/2026,00:00.0,00:00.0,,,9,0,0
PSA-245,07/02/2026,,,,,,0,1
PSA-245,08/02/2026,,,,,,0,1
PSA-245,09/02/2026,01:00.0,01:00.0,36:12.0,01:31.0,11,0,0
PSA-245,10/02/2026,10:00.0,23:00.0,44:36.0,23:51.0,9.216666,0,0
PSA-245,11/02/2026,12:00.0,04:00.0,17:49.0,04:48.0,10.866666,0,0
PSA-245,12/02/2026,07:00.0,20:00.0,13:15.0,39:31.0,9.216666,0,0
PSA-245,13/02/2026,05:00.0,08:00.0,05:54.0,08:22.0,11.05,0,0
PSA-245,14/02/2026,,,,,,0,1
PSA-245,15/02/2026,,,,,,0,1
PSA-245,16/02/2026,02:00.0,02:00.0,00:46.0,02:33.0,11,0,0
PSA-245,17/02/2026,06:00.0,25:00.0,25:03.0,25:31.0,9.316666,0,0
PSA-245,18/02/2026,03:00.0,08:00.0,31:16.0,08:19.0,9.083333,0,0
PSA-245,19/02/2026,00:00.0,01:00.0,,,9.016666,0,0
PSA-245,20/02/2026,01:00.0,01:00.0,,,9,0,0
PSA-245,21/02/2026,,,,,,0,1
PSA-245,22/02/2026,,,,,,0,1
PSA-245,23/02/2026,01:00.0,41:00.0,35:42.0,41:17.0,11.666666,0,0
PSA-245,24/02/2026,01:00.0,10:00.0,20:56.0,10:28.0,9.15,0,0
PSA-245,25/02/2026,02:00.0,24:00.0,30:11.0,24:45.0,11.366666,0,0
PSA-245,26/02/2026,01:00.0,36:00.0,14:32.0,36:24.0,9.583333,0,0
PSA-245,27/02/2026,01:00.0,59:00.0,43:08.0,59:12.0,9.966666,0,0
PSA-245,28/02/2026,,,,,,0,1
PSA-245,01/03/2026,,,,,,0,1
PSA-245,02/03/2026,00:00.0,00:00.0,,,9,0,0
PSA-245,03/03/2026,00:00.0,00:00.0,,,9,0,0
PSA-245,04/03/2026,,,,,,1,0
PSA-245,05/03/2026,00:00.0,00:00.0,,,9,0,0
PSA-245,06/03/2026,00:00.0,01:00.0,,,9.016666,0,0
PSA-245,07/03/2026,,,,,,0,1
PSA-245,08/03/2026,,,,,,0,1
PSA-245,09/03/2026,01:00.0,03:00.0,29:36.0,03:26.0,9.033333,0,0
PSA-245,10/03/2026,13:00.0,03:00.0,13:35.0,03:09.0,10.833333,0,0
PSA-245,11/03/2026,02:00.0,05:00.0,,,9.05,0,0
PSA-245,12/03/2026,,,,,,0,0
PSA-245,13/03/2026,00:00.0,11:00.0,,,9.183333,0,0
PSA-245,14/03/2026,,,,,,0,1
PSA-245,15/03/2026,42:00.0,30:00.0,,,8.8,0,1
PSA-245,16/03/2026,11:00.0,14:00.0,24:18.0,14:49.0,9.05,0,0
PSA-245,17/03/2026,13:00.0,29:00.0,13:46.0,29:42.0,9.266666,0,0
PSA-245,18/03/2026,28:00.0,07:00.0,28:21.0,07:43.0,8.65,0,0
PSA-245,19/03/2026,08:00.0,08:00.0,,,9,0,0
PSA-245,20/03/2026,,,,,,1,0
PSA-245,21/03/2026,,,,,,0,1
PSA-245,22/03/2026,,,,,,0,1
PSA-245,23/03/2026,19:00.0,19:00.0,19:20.0,41:52.0,9,0,0
PSA-245,24/03/2026,15:00.0,14:00.0,15:42.0,14:23.0,8.983333,0,0
PSA-245,25/03/2026,09:00.0,14:00.0,09:38.0,14:59.0,9.083333,0,0
PSA-246,01/10/2025,00:00.0,00:00.0,,,9,0,0
PSA-246,02/10/2025,,,,,,1,0
PSA-246,03/10/2025,03:00.0,12:00.0,,,9.15,0,0
PSA-246,04/10/2025,,,,,,0,1
PSA-246,05/10/2025,,,,,,0,1
PSA-246,06/10/2025,01:00.0,30:00.0,,,9.483333,0,0
PSA-246,07/10/2025,35:00.0,19:00.0,35:18.0,19:31.0,8.733333,0,0
PSA-246,08/10/2025,36:00.0,06:00.0,36:55.0,06:01.0,10.5,0,0
PSA-246,09/10/2025,59:00.0,04:00.0,59:55.0,04:03.0,9.083333,0,0
PSA-246,10/10/2025,14:00.0,03:00.0,14:18.0,19:01.0,8.816666,0,0
PSA-246,11/10/2025,,,,,,0,1
PSA-246,12/10/2025,,,,,,0,1
PSA-246,13/10/2025,,,,,,0,0
PSA-246,14/10/2025,27:00.0,31:00.0,27:08.0,31:17.0,9.066666,0,0
PSA-246,15/10/2025,07:00.0,31:00.0,07:51.0,31:38.0,12.4,0,0
PSA-246,16/10/2025,00:00.0,51:00.0,,,8.85,0,0
PSA-246,17/10/2025,00:00.0,00:00.0,,,10,0,0
PSA-246,18/10/2025,,,,,,0,1
PSA-246,19/10/2025,,,,,,0,1
PSA-246,20/10/2025,,,,,,1,0
PSA-246,21/10/2025,00:00.0,28:00.0,,,10.466666,0,0
